PG.ProteinGroups,PG.Genes,[1] ctrl_1.raw.PG.Quantity,[2] ctrl_2.raw.PG.Quantity,[3] ctrl_3.raw.PG.Quantity,[4] ctrl_4.raw.PG.Quantity,[5] Halo_1.raw.PG.Quantity,[6] Halo_2.raw.PG.Quantity,[7] Halo_3.raw.PG.Quantity,[8] Halo_4.raw.PG.Quantity
Q7Z4V5,HDGFL2,215058.375,194026.40625,140669.453125,167198.484375,182160.296875,215256.546875,143363.359375,202263.15625
Q7Z4W1,DCXR,30328.978515625,18361.16796875,32568.134765625,27826.05859375,15574.7890625,19440.80859375,21281.224609375,19607.052734375
Q7Z5L9,IRF2BP2,4088.393798828125,3543.9716796875,3049.080810546875,NaN,NaN,NaN,NaN,NaN
Q7Z5Q5,POLN,NaN,6388.671875,4269.7783203125,4490.3955078125,NaN,1595.8580322265625,NaN,NaN
Q7Z6B7,SRGAP1,22214.236328125,25688.396484375,21449.04296875,22894.31640625,19487.771484375,20446.986328125,24754.900390625,18019.119140625
Q7Z6E9,RBBP6,7568.70751953125,5678.2099609375,8294.9443359375,4564.93212890625,5044.36328125,5231.162109375,3686.64306640625,4749.2890625
Q7Z6G3,NECAB2,17430.107421875,20662.873046875,13361.45703125,16545.697265625,8799.166015625,4295.203125,8155.82470703125,7769.64453125
Q7Z6I8,C5orf24,9246.1640625,12167.060546875,11363.845703125,9303.51953125,5259.61669921875,3280.7451171875,4024.628662109375,1877.2017822265625
Q7Z6K1,THAP5,5259796.5,6503926.5,5677441.5,6060470.5,5116168.5,5328213.5,5426123,5073892
Q7Z6L0,PRRT2,13682.251953125,17307.896484375,13346.06640625,11697.962890625,11002.9794921875,8346.7822265625,12563.373046875,9633.3671875
Q7Z6L1,TECPR1,12209.166015625,12575.5751953125,11308.98828125,12292.62109375,10362.7236328125,9373.728515625,10375.263671875,9941.677734375
Q7Z6Z7,HUWE1,8893.7490234375,8787.4013671875,7053.8876953125,9220.93359375,7908.37451171875,7699.912109375,8010.22314453125,5654.16845703125
Q7Z794,KRT77,2151.240234375,NaN,5513.32763671875,2285.062255859375,NaN,NaN,NaN,2223.511962890625
Q7Z7A3,CTU1,NaN,NaN,2708.46875,NaN,NaN,NaN,NaN,NaN
Q7Z7A4,PXK,6349.90380859375,7488.076171875,5902.29345703125,7559.84130859375,2461.385986328125,2905.244140625,NaN,NaN
Q7Z7F7,MRPL55,39495.6640625,42071.9296875,35865.9375,37544.6328125,34590.09375,47171.54296875,54230.671875,35975.4296875
Q7Z7J9;Q96S95,CAMK2N1;CAMK2N2,2588.6435546875,1710.9278564453125,NaN,NaN,NaN,NaN,NaN,NaN
Q7Z7K0,CMC1,10478.1416015625,9589.38671875,8971.1640625,15626.4384765625,12174.009765625,9116.6181640625,15516.8759765625,10729.119140625
Q86SK9,SCD5,28738.083984375,36663.6328125,30954.173828125,36163.89453125,14210.3916015625,26248.078125,21566.44140625,24861.451171875
Q86TG7,PEG10,NaN,NaN,3234.708740234375,NaN,5072.580078125,NaN,NaN,NaN
Q86TM6,SYVN1,5627.60693359375,3712.16064453125,4918.2744140625,1440.07470703125,1721.12548828125,1282.4483642578125,NaN,785.5682373046875
Q86TP1,PRUNE1,7181.07080078125,6192.17919921875,6477.67138671875,10189.56640625,7100.7158203125,8297.3935546875,6983.34326171875,8373.0546875
Q86TV6,TTC7B,8348.5751953125,6721.21923828125,7960.40185546875,5916.99560546875,7660.57958984375,7541.890625,9378.1689453125,5951.16162109375
Q86TW2,ADCK1,8962.53515625,8810.76171875,7905.96630859375,5713.140625,562.4833984375,NaN,2484.61865234375,NaN
Q86U86,PBRM1,12256.1728515625,10090.8388671875,15114.0634765625,NaN,10556.66796875,NaN,878.5023193359375,NaN
Q86U90,YRDC,5870.435546875,5563.712890625,4508.98046875,NaN,NaN,NaN,3444.187744140625,328.9809265136719
Q86UE4,MTDH,258607.984375,228512.46875,227089.453125,234272.296875,179213.09375,213487.6875,225826.78125,250705.125
Q86UK7,ZNF598,7342.02099609375,4606.74072265625,7265.576171875,4518.05517578125,3197.958251953125,5067.25244140625,2563.103271484375,3459.57763671875
Q86UL3,GPAT4,13221.1494140625,15390.7666015625,16089.978515625,13898.32421875,8813.2529296875,11992.1162109375,3341.839599609375,10144.53515625
Q86UN3,RTN4RL2,16724.986328125,15538.939453125,15455.9306640625,17370.392578125,14826.185546875,14143.705078125,17837.74609375,9958.1689453125
Q86UP2,KTN1,12499.0927734375,10976.4521484375,11717.6279296875,11760.7744140625,6803.44482421875,9834.9140625,9910.162109375,8368.005859375
Q86UR5,RIMS1,20366.728515625,19636.91796875,18722.220703125,17469.2890625,12508.71484375,14544.9345703125,15723.54296875,18260.69921875
Q86US8,SMG6,12989.4580078125,8798.103515625,9003.7607421875,9387.634765625,9330.994140625,8791.1005859375,6369.35888671875,6066.1123046875
Q86UX6,STK32C,21943.693359375,21739.03515625,22843.16015625,19462.017578125,15050.576171875,17379.3359375,15259.0869140625,14752.3671875
Q86V25,VASH2,3597.328369140625,6202.33154296875,NaN,6412.458984375,6588.8251953125,5108.09912109375,5231.27734375,4623.42578125
Q86V59,PNMA8A,4662.5029296875,5679.47900390625,4547.78173828125,6055.32275390625,4367.64990234375,5185.134765625,3873.9921875,6496.98095703125
Q86V81,ALYREF,46694.90625,40128.1171875,76933.140625,21670.279296875,23428.482421875,32293.51171875,33511.15234375,36085.95703125
Q86VM9,ZC3H18,15002.0302734375,10196.328125,15543.0634765625,11020.453125,5253.84765625,6917.98779296875,5672.86572265625,6603.4658203125
Q86VP1,TAX1BP1,2189.9462890625,NaN,8581.1083984375,NaN,2547.35302734375,NaN,1310.8309326171875,1785.529541015625
Q86VP3,PACS2,5189.54443359375,6461.76416015625,7755.1357421875,7052.22998046875,5233.89013671875,5802.384765625,10113.7451171875,11271.5107421875
Q86VP6,CAND1,1413004.375,1486517.75,1337928.875,1345520.5,1029121.25,1234343.75,1302424.875,1315404.125
Q86VR2,RETREG3,2770.89990234375,2074.158447265625,NaN,3799.92041015625,1976.468017578125,1382.1834716796875,NaN,NaN
Q86VS8,HOOK3,22506.107421875,26318.099609375,25063.99609375,24494.978515625,10794.1171875,7040.44287109375,4417.5869140625,3244.703857421875
Q86VU5,COMTD1,8315.5126953125,16532.52734375,17112.091796875,13126.25390625,13727.0185546875,16506.931640625,10706.091796875,16082.8203125
Q86VW0,SESTD1,89716.234375,86981.5078125,104234.6640625,74602.7265625,88471.0390625,103878.3359375,103974.140625,74326.90625
Q86VX2,COMMD7,4746.9287109375,10106.7626953125,5436.14306640625,6519.2958984375,2115.6875,3326.153564453125,3259.291015625,NaN
Q86VX9,MON1A,16330.1416015625,7729.5869140625,5940.44921875,7486.318359375,4454.66796875,7341.59716796875,5238.9130859375,2787.128662109375
Q86WB0,ZC3HC1,2652.751220703125,366.9454345703125,4980.8359375,NaN,NaN,2971.8935546875,NaN,NaN
Q86WG5,SBF2,10615.4287109375,14165.439453125,12915.96484375,13411.2548828125,11553.458984375,10494.3427734375,9766.8359375,8681.5
Q86X02,CDR2L,NaN,7613.37109375,5677.40283203125,NaN,3228.821044921875,6445.49462890625,2973.79052734375,5118.40966796875
Q86X10,RALGAPB,6270.4697265625,3736.601806640625,5407.77099609375,3807.58642578125,2232.620849609375,1941.6802978515625,644.11376953125,NaN
Q86X27,RALGPS2,NaN,4025.221435546875,NaN,4961.833984375,5013.59326171875,4060.778076171875,6943.65185546875,5404.1103515625
Q86X55,CARM1,60713.296875,36837.2890625,50949.80078125,22691.5234375,22998.84765625,25191.98046875,23551.322265625,18197.89453125
Q86XE3,MICU3,6588.23095703125,6326.51025390625,6579.1708984375,5276.57861328125,6435.6767578125,5110.912109375,4311.69189453125,3962.088134765625
Q86XL3,ANKLE2,13602.986328125,9341.7216796875,10565.3642578125,11494.583984375,7770.490234375,7627.556640625,7315.30078125,6349.46142578125
Q86XP3,DDX42,7261.92529296875,9936.015625,8149.8271484375,7270.6171875,7737.9169921875,9188.3515625,7670.7470703125,11196.85546875
Q86XT2,VPS37D,NaN,6104.537109375,6557.580078125,7280.39453125,5273.64501953125,5486.90576171875,6614.04638671875,7366.3740234375
Q86XZ4,SPATS2,7533.40087890625,9345.63671875,16777.876953125,6291.662109375,650.353515625,2048.14892578125,NaN,1284.89599609375
Q86Y38,XYLT1,30656.154296875,28168.4453125,23360.349609375,18704.99609375,14748.771484375,13690.7236328125,14708.7666015625,14121.3837890625
Q86Y39,NDUFA11,7767.6787109375,3283.38427734375,5103.18505859375,2619.811767578125,NaN,NaN,1630.8924560546875,992.9264526367188
Q86YM7,HOMER1,22032.37109375,2456.9951171875,5974.60791015625,1201.9708251953125,4479.17822265625,3598.70947265625,2341.912841796875,1656.773193359375
Q86YR5,GPSM1,61790.87890625,64386.00390625,56174.74609375,53327.3671875,56197.1328125,59247.2421875,63229.28515625,54184.33203125
Q86YS7,C2CD5,6009.943359375,6082.8271484375,6266.69091796875,6438.17041015625,4511.478515625,5728.830078125,8527.8662109375,6340.8798828125
Q86YZ3,HRNR,4052.256103515625,NaN,NaN,NaN,111264.671875,3419.861083984375,NaN,2702.734375
Q8IU85,CAMK1D,5454.4267578125,9537.9326171875,5144.00634765625,6664.30517578125,5580.263671875,5633.56591796875,7223.56298828125,5064.78662109375
Q8IUD2,ERC1,534473.75,546703,545254.8125,475950.03125,468607.1875,458415.5,481834.15625,450730.53125
Q8IUR7,ARMC8,8520.76171875,5494.78369140625,8679.703125,4577.48828125,2387.060302734375,2258.198974609375,3865.014404296875,4809.75634765625
Q8IUZ0,LRRC49,NaN,2198.47998046875,NaN,NaN,NaN,NaN,1186.3782958984375,NaN
Q8IV08,PLD3,43513.37890625,43262.9765625,46546.5234375,45268.14453125,36997.7890625,41399.75390625,38214.41796875,41482.46875
Q8IV36,HID1,6835.9462890625,9709.58203125,8694.9580078125,5035.9833984375,3680.406005859375,5003.4345703125,5387.39501953125,3440.603271484375
Q8IV45,UNC5CL,4650.37744140625,11367.16796875,20770.18359375,18456.435546875,20110.533203125,NaN,20175.36328125,NaN
Q8IVH4,MMAA,14765.8515625,6511.1630859375,17908.236328125,13877.736328125,9492.3740234375,5980.57763671875,15534.9833984375,NaN
Q8IVH8,MAP4K3,13577.2841796875,7120.41552734375,9235.6572265625,4653.5009765625,2675.77978515625,3954.998046875,4078.7490234375,2532.63623046875
Q8IVM0,CCDC50,15113.853515625,14458.89453125,11168.5126953125,12714.529296875,10244.4140625,13118.4521484375,13005.3427734375,14540.69921875
Q8IVS2,MCAT,6944.88232421875,2246.841552734375,8103.0703125,5832.21435546875,3954.386474609375,5981.09228515625,6971.46826171875,4493.03515625
Q8IVT5,KSR1,17367.919921875,12602.84375,12164.736328125,10120.5400390625,10295.7548828125,12742.591796875,13196.2568359375,12403.513671875
Q8IW35,CEP97,1633.45703125,3391.299560546875,1353.5369873046875,2452.86572265625,3268.73046875,3739.1904296875,1617.4354248046875,4253.185546875
Q8IWB6,TEX14,7366.0703125,1192.4476318359375,1193.380615234375,2860.28466796875,2.7430171966552734,558.5980224609375,1044.85009765625,1240.171630859375
Q8IWB7,WDFY1,9044.7412109375,4255.0361328125,5014.67822265625,3360.6416015625,3074.251220703125,2062.2685546875,4549.623046875,2456.812255859375
Q8IWJ2,GCC2,59406.3203125,36892.80859375,33141.734375,34950.3515625,41074.984375,19736.048828125,42328.30078125,21680.13671875
Q8IWQ3,BRSK2,38685.40625,14973.7373046875,49054.5703125,11610.1044921875,6270.22265625,5988.14013671875,6198.15966796875,4658.95166015625
Q8IWR0,ZC3H7A,4669.8330078125,2909.677001953125,3721.999267578125,6032.3994140625,2150.816162109375,2827.201171875,254.91021728515625,2012.4310302734375
Q8IWS0,PHF6,128882.4140625,105250.9609375,123621.1796875,108389.40625,94923.5234375,68744.296875,89184.046875,80934.34375
Q8IWT6,LRRC8A,37531.60546875,34283.734375,33782.71875,33601.953125,30090.255859375,27464.08984375,27954.93359375,24798.65625
Q8IWU5,SULF2,29339.2578125,22445.029296875,25655.37890625,20940.357421875,13393.400390625,15475.4091796875,10857.8564453125,14816.166015625
Q8IWV7,UBR1,10943.4404296875,11851.5390625,10815.5517578125,9926.2919921875,7388.22607421875,8806.021484375,11391.9599609375,7530.6748046875
Q8IWX8,CHERP,18128.126953125,28194.140625,17692.060546875,17178.83203125,12028.181640625,12346.6728515625,9846.74609375,6987.63232421875
Q8IX18,DHX40,5513.048828125,6752.240234375,5421.55517578125,5433.09912109375,5063.439453125,5841.22900390625,6624.025390625,4225.53515625
Q8IXB1,DNAJC10,15912,22538.65234375,14553.146484375,22370.5703125,6454.25,9112.2080078125,8086.3583984375,10197.595703125
Q8IXI2,RHOT1,21860.794921875,23179.28125,26581.12109375,23419.94140625,19580.595703125,20105.376953125,20677.63671875,20893.58984375
Q8IXM3,MRPL41,8120.46044921875,14944.6171875,13235.4541015625,9339.1962890625,12792.5458984375,16215.228515625,10078.8388671875,19709.748046875
Q8IXS8,FAM126B,11159.833984375,13852.12109375,9184.306640625,5121.47998046875,5777.71630859375,5783.13818359375,6625.408203125,7102.935546875
Q8IXT5,RBM12B,27387.5703125,30247.34765625,27993.533203125,28377.162109375,27749.259765625,36075.08203125,39419.87890625,36429.57421875
Q8IY17,PNPLA6,3828.455810546875,4793.27587890625,5109.43017578125,4430.61767578125,2705.79443359375,3563.266357421875,4168.5849609375,3047.426025390625
Q8IY22,CMIP,1323.232177734375,3399.700439453125,8546.7080078125,14365.3330078125,11674.583984375,14301.572265625,7346.17822265625,8582.05859375
Q8IY26,PLPP6,7502.55078125,4610.38818359375,6124.138671875,5028.5146484375,3383.382568359375,3692.976318359375,3648.07666015625,2857.898193359375
Q8IY57,YAF2,NaN,NaN,NaN,14513.322265625,10817.4560546875,27624.763671875,34815.6953125,37673.33984375
Q8IYB3,SRRM1,39205.265625,35200.859375,36030.31640625,34270.921875,33393.42578125,35752.89453125,36862.88671875,33048.90625
Q8IYB5,SMAP1,49173.90625,36170.78125,30847.8046875,19968.0546875,27969.13671875,33742.7109375,45217.46875,44630.20703125
Q8IYD1,GSPT2,29086.759765625,23352.728515625,14929.3212890625,21885.544921875,14006.375,17802.69921875,16140.0791015625,14307.712890625
Q8IYI6,EXOC8,28963.62109375,19736.994140625,18540.306640625,20335.501953125,17085.6328125,15714.783203125,19124.71484375,22610.4765625
Q8IYK8,REM2,12848.3154296875,8356.8056640625,10227.0205078125,9451.798828125,5425.1533203125,5234.091796875,6427.96240234375,5249.41064453125
Q8IYQ7,THNSL1,3636.413330078125,5791.03271484375,NaN,3232.074951171875,NaN,2703.159912109375,NaN,2044.58251953125
Q8IYR6,TMEFF1,329949.03125,100045.4375,247277.21875,44818.15234375,35998.75,49074.515625,21432.1015625,78886.3046875
Q8IYS1,PM20D2,5629.66455078125,8035.61279296875,6500.9150390625,6862.78564453125,3009.960693359375,NaN,2576.17333984375,NaN
Q8IZ83,ALDH16A1,13485.1552734375,13545.9375,11979.9951171875,9067.6484375,7545.3984375,6851.28466796875,9425.900390625,5289.3291015625
Q8IZD0,SAMD14,43636.375,33695.0859375,34095.6015625,30966.09375,24164.341796875,30756.24609375,32466.9296875,35972.91796875
Q8IZD9,DOCK3,13463.2060546875,17391.7265625,15963.6435546875,14674.671875,16774.5546875,20505.505859375,23679.6640625,22938.283203125
Q8IZH2,XRN1,2447.49462890625,2448.724609375,3197.9912109375,1577.9539794921875,NaN,NaN,3259.148681640625,NaN
Q8IZL8,PELP1,4026.96142578125,4110.86669921875,5806.845703125,5585.95849609375,2454.21142578125,1507.19091796875,NaN,2544.801025390625
Q8IZP0,ABI1,20118.537109375,24170.02734375,22661.4375,17806.736328125,12132.3466796875,18163.189453125,19096.89453125,13919.556640625
Q8IZQ1,WDFY3,15556.9580078125,12750.0517578125,13658.1328125,13042.4921875,9493.861328125,10049.7275390625,11660.755859375,11296.9951171875
Q8IZQ5,SELENOH,24807.552734375,16420.73046875,22575.6953125,21181.806640625,17781.603515625,24202.587890625,21061.501953125,26103.580078125
Q8N0T1,RBIS,99731.953125,124884.2421875,81811.421875,101541.359375,133990.46875,136372.765625,51186.6015625,39316.828125
Q8N0U8,VKORC1L1,14833.494140625,24045.857421875,31956.11328125,28406.45703125,36272.21875,29165.71484375,30781.8125,16382.55859375
Q8N0V3,RBFA,11653.736328125,13749.9482421875,11103.8798828125,11458.673828125,11932.4931640625,9279.435546875,12716.5361328125,11719.732421875
Q8N0Z6,TTC5,10879.8251953125,11611.7041015625,10629.603515625,9921.626953125,8388.4248046875,7146.43408203125,8248.5439453125,7529.83984375
Q8N118,CYP4X1,35136.02734375,38942.49609375,37076.93359375,38518.99609375,24637.681640625,25213.361328125,27288.31640625,29368.208984375
Q8N122,RPTOR,6885.7646484375,9155.0634765625,7422.49755859375,10008.048828125,8926.8837890625,13071.4013671875,11754.1220703125,11452.361328125
Q8N138,ORMDL3,3700.65380859375,2045.6748046875,NaN,1047.15576171875,2349.709716796875,3232.67626953125,1651.785888671875,2825.100830078125
Q8N158,GPC2,428054.25,347825.875,381001.71875,364359.03125,397009.5,340240.59375,381645.46875,336328.28125
Q8N163,CCAR2,12185.5537109375,9978.8916015625,7252.6396484375,6596.24072265625,6391.62548828125,6812.4345703125,5125.4189453125,6924.576171875
Q8N1B4,VPS52,14538.7412109375,13660.5693359375,17277.2109375,11572.109375,4527.4892578125,10451.1865234375,8861.34765625,6868.28759765625
Q8N1F7,NUP93,9972.4794921875,5814.19580078125,8119.5068359375,11748.9619140625,4206.4365234375,NaN,3628.979248046875,NaN
Q8N1G2,CMTR1,13834.486328125,17500.822265625,13077.7646484375,8931.578125,2806.805908203125,8379.701171875,7285.72265625,6306.0869140625
Q8N1G4,LRRC47,321834.6875,353890.15625,313298.71875,334775.8125,314431.1875,381676.71875,365900.03125,380776.1875
Q8N1I0,DOCK4,460721.9375,618674.125,533265.0625,486295.09375,134933.96875,276122.21875,287026.53125,284464.75
Q8N1N4,KRT78,7373.21923828125,6627.11328125,7755.59375,1739.2581787109375,11863.0986328125,3961.22509765625,NaN,3002.2783203125
Q8N201,INTS1,1086.3883056640625,NaN,4127.7158203125,2298.546875,NaN,2740.291748046875,NaN,NaN
Q8N2K0,ABHD12,29426.009765625,21060.369140625,23912.265625,26457.931640625,15586.9736328125,11602.7607421875,16994.8828125,14493.5029296875
Q8N302,AGGF1,60164.1328125,8316.0947265625,494655.53125,48189.6953125,17151.658203125,NaN,38028.47265625,NaN
Q8N335,GPD1L,20503.7734375,27698.26953125,23058.556640625,19450.69140625,12429.3291015625,16512.640625,17648.91796875,13492.634765625
Q8N350,CBARP,14004.833984375,5658.12939453125,10331.96484375,7946.1904296875,7719.9638671875,NaN,NaN,NaN
Q8N3C0,ASCC3,21171.0546875,22419.513671875,21731.984375,19330.533203125,19911.8828125,24643.58984375,20227.236328125,18100.78515625
Q8N3F8,MICALL1,3633.9384765625,3467.76904296875,3571.59326171875,5869.25048828125,3399.24951171875,4014.449951171875,4817.7353515625,3311.36376953125
Q8N442,GUF1,6011.77001953125,7268.84228515625,8878.8583984375,5258.56396484375,3401.53759765625,6554.509765625,5944.09130859375,8301.2431640625
Q8N461,FBXL16,NaN,6608.26220703125,5976.00439453125,5352.50537109375,4709.4375,NaN,4456.52294921875,NaN
Q8N474,SFRP1,4681.31640625,7640.1220703125,7666.8701171875,11514.822265625,9099.283203125,5158.5478515625,8492.197265625,4275.31689453125
Q8N488,RYBP,5533.66845703125,6882.13623046875,4342.296875,6733.68505859375,NaN,5174.6982421875,3104.76416015625,4948.05712890625
Q8N4B1,PHETA1,2809.866943359375,12590.966796875,4016.79736328125,13983.2578125,7352.6259765625,5735.77734375,9226.095703125,994.1672973632812
Q8N4C8,MINK1,1690.573486328125,2936.76318359375,NaN,3498.397705078125,1726.867919921875,NaN,NaN,1959.556640625
Q8N4H5,TOMM5,9486.591796875,9928.208984375,15702.21484375,8505.6806640625,NaN,5073.359375,3773.40625,3982.004638671875
Q8N4L2,PIP4P2,37056.10546875,2767.698974609375,13177.8525390625,2171.6533203125,NaN,NaN,1472.769775390625,NaN
Q8N4Q1,CHCHD4,8326.7255859375,3656.76416015625,5989.9638671875,5496.1591796875,4756.33447265625,7644.43017578125,5464.85791015625,3297.60205078125
Q8N4S7,PAQR4,12671.6728515625,21290.62109375,15943.962890625,11406.212890625,10892.3837890625,16824.37890625,19221.48046875,21137.1875
Q8N556,AFAP1,21044.935546875,28337.09375,26295.9921875,21357.42578125,20649.26953125,21061.439453125,26287.0625,29406.720703125
Q8N568,DCLK2,50606.953125,49809.7265625,47453.2890625,45549.8046875,36817.8125,37780.015625,39165.01953125,45164.0234375
Q8N5F7,NKAP,13512.40234375,9580.1171875,8123.64013671875,3679.39501953125,5685.64306640625,13263.7578125,10340.0693359375,14655.5859375
Q8N5K1,CISD2,26030.66015625,23927.24609375,22763.67578125,19708.32421875,16041.892578125,24002.33984375,20737.9765625,17205.748046875
Q8N5M1,ATPAF2,3569.8349609375,4147.17578125,1526.154052734375,NaN,NaN,NaN,6528.578125,NaN
Q8N5N7,MRPL50,5671.89306640625,6360.07080078125,3318.3349609375,4513.5712890625,1290.743408203125,1408.9227294921875,2074.35107421875,1091.0667724609375
Q8N5X7,EIF4E3,NaN,8953.783203125,9997.0830078125,10021.4482421875,4269.5810546875,7015.2919921875,7047.3271484375,5739.36279296875
Q8N680,ZBTB2,37698.66796875,NaN,NaN,14874.2265625,705.6464233398438,8216.326171875,NaN,NaN
Q8N684,CPSF7,125199.15625,117519.34375,115791.6484375,119043.359375,81790.765625,104849.4609375,107425.7578125,89231.6875
Q8N6N2,TTC9B,18354.36328125,12042.2978515625,27901.4375,10396.1083984375,19990.4296875,21721.5859375,11324.052734375,20852.58984375
Q8N6R0,EEF1AKNMT,10245.4521484375,11424.998046875,12021.7080078125,13515.53515625,8450.53125,8732.7568359375,11063.255859375,12009.3818359375
Q8N6T3,ARFGAP1,10449.1376953125,8418.791015625,7609.35986328125,13335.896484375,6782.9599609375,7884.07568359375,7192.578125,4840.138671875
Q8N7J2,AMER2,21938.072265625,24001.43359375,21887.994140625,20283.63671875,16281.9599609375,20029.19140625,21618.451171875,17519.509765625
Q8N7K0,ZNF433,531857.5625,NaN,94551.7265625,53732.24609375,19910.93359375,56488.73046875,NaN,38992.8671875
Q8N8L6,ARL10,11048.1328125,22056.5546875,9086.98828125,10305.1484375,10867.47265625,6395.75048828125,12176.4560546875,11351.212890625
Q8N8R3,SLC25A29,992.2486572265625,2414.1640625,686.123779296875,463.6016845703125,503.6220397949219,NaN,NaN,NaN
Q8N8S7,ENAH,20376.75390625,27934.62890625,27521.283203125,12633.8955078125,18840.705078125,16469.22265625,14574.791015625,12079.224609375
Q8N960,CEP120,52251.02734375,60362.29296875,53242.0625,65285.890625,31402.1015625,20202.00390625,30601.634765625,18261.525390625
Q8N9E0,FAM133A,NaN,0.8615148067474365,0.5893478393554688,0.5722766518592834,NaN,NaN,NaN,NaN
Q8N9F7,GDPD1,34111.8515625,9129.0234375,20413.98828125,13018.7412109375,5346.72216796875,5050.2626953125,4516.4453125,2807.1142578125
Q8N9I0,SYT2,17929.888671875,22079.994140625,18128.5390625,14437.4375,22655.779296875,23071.2109375,23597.95703125,22773.296875
Q8N9I9,DTX3,34143.0859375,28735.5625,30320.703125,20037.71484375,22801.61328125,16116.6953125,23244.6640625,21840.69921875
