PG.ProteinGroups,PG.Genes,[1] Control_1.raw.PG.Quantity,[2] Control_2.raw.PG.Quantity,[3] Control_3.raw.PG.Quantity,[4] Control_4.raw.PG.Quantity,[5] Control_5.raw.PG.Quantity,[6] Control_6.raw.PG.Quantity,[13] UNC13A_WT_1.raw.PG.Quantity,[14] UNC13A_WT_2.raw.PG.Quantity,[15] UNC13A_WT_3.raw.PG.Quantity,[16] UNC13A_WT_4.raw.PG.Quantity,[17] UNC13A_WT_5.raw.PG.Quantity,[18] UNC13A_WT_6.raw.PG.Quantity
Q5T8I3,FAM102B,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,1314.563965,1260.301025,2037.371094,1037.93103,1935.573975,1806.245605
Q5T8P6,RBM26,4798.60791,5016.721191,5535.37793,6913.093262,13427.66602,11203.51563,140374.7656,155816.7656,165732.9375,165845.5156,154517.2344,172087.7656
Q5T9A4,ATAD3B,1393.385742,1265.835815,1562.876587,1016.233826,2180.77832,2481.981201,10126.03516,11191.25879,11491.45996,11059.83691,11571.63379,12125.42383
Q5T9L3,WLS,Filtered,Filtered,610.7501221,Filtered,2779.150635,458.9468994,9108.870117,8545.592773,7770.36084,6197.784668,7667.892578,6791.259277
Q5TA45,INTS11,Filtered,Filtered,NaN,NaN,Filtered,NaN,4731.284668,4816.38916,5525.974121,3576.873291,5554.257813,5263.107422
Q5TAX3,TUT4,Filtered,NaN,Filtered,NaN,Filtered,NaN,2152.200439,2575.501465,1971.796509,1796.093384,2274.243896,2166.324463
Q5TB30,DEPDC1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,2489.273193,2917.864502,3121.283691,3294.162109,2841.48877,1482.9198
Q5TBA9,FRY,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,2552.935547,2281.284668,1886.628296,2727.890381,3684.996094,3317.574219
Q5TBB1,RNASEH2B,4143.414063,3668.250732,4994.09668,749.6679688,10874.9834,Filtered,10017.82422,10594.92188,18555.32227,11462.75781,9257.709961,12157.34277
Q5TC82,RC3H1,Filtered,Filtered,218.7559204,288.3586426,1132.153442,937.2340088,6583.907715,7582.782227,6732.91748,6680.130371,5292.037598,7002.558594
Q5TCZ1,SH3PXD2A,Filtered,Filtered,Filtered,515.4286499,756.0223999,692.1156616,4359.92627,4851.736328,4275.895508,5193.384766,4719.072754,4925.955566
Q5TGZ0,MICOS10,2572.976563,2999.907227,2746.835205,1811.126709,7582.724609,4637.669434,20716.70313,24192.80664,27659.33398,24066.48438,26651.22266,24075.44922
Q5TKA1,LIN9,Filtered,511.3570557,NaN,NaN,819.7659302,Filtered,1176.310303,2179.706543,1829.386597,685.6362305,390.8539429,1133.001343
Q5U4P2,ASPHD1,Filtered,Filtered,Filtered,Filtered,467.991272,Filtered,2823.174561,3031.0354,2455.326172,2654.812744,3461.269531,2241.069092
Q5U5Q3,MEX3C,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,3364.873047,3465.686768,4326.82666,5132.248047,3912.325928,3544.520996
Q5UCC4,EMC10,1717.796509,1221.003418,2285.341064,1929.772461,2395.820068,1809.083374,9871.09668,13300.10156,11095.06641,11553.90918,12360.95605,12583.7959
Q5VT25,CDC42BPA,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,481.0477905,645.1671143,1090.90918,750.9974365,784.6051636,926.8192749
Q5VT52,RPRD2,672.0187378,638.1282959,1196.096191,545.578186,1539.621948,1789.965332,3557.281738,5034.011719,5249.86084,4452.580078,4608.273926,4532.680176
Q5VT66,MTARC1,340.6410217,Filtered,Filtered,654.7839966,737.1859741,2035.671265,2197.033203,2364.148682,9323.543945,1139.127686,5462.343262,2213.417969
Q5VTL8,PRPF38B,1562.842773,1255.685303,2625.01709,2774.524658,6242.705078,3670.304932,16950.00781,17688.81836,19231.31836,18739.49414,17323.60352,19125.49805
Q5VTR2,RNF20,Filtered,Filtered,Filtered,NaN,1112.948364,451.2062988,3245.003418,3371.511963,3718.148926,2824.962646,4305.755859,3406.657471
Q5VUA4,ZNF318,Filtered,Filtered,NaN,Filtered,Filtered,Filtered,2838.340332,1929.440063,3165.436523,1607.44104,2785.330811,2547.963135
Q5VV42,CDKAL1,897.6430664,NaN,264.9714355,NaN,1898.560059,873.241333,8099.799805,9817.832031,8919.59375,10886.95313,10144.54688,11215.24902
Q5VW36,FOCAD,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,2.250802279,1.236728311,0.604230881,0.570905089,NaN,1.660252929
Q5VWQ0,RSBN1,Filtered,NaN,Filtered,Filtered,Filtered,Filtered,6318.390625,6895.062988,6705.020996,5797.343262,6106.166504,7479.623535
Q5VWQ8,DAB2IP,99589.5625,89213.82031,75268.60156,76639.33594,155433.25,222489.4688,113179.5625,88624.67188,107469.4688,132366.7656,93618.39063,93842.92969
Q5VYS8,TUT7,Filtered,822.5875244,Filtered,Filtered,5970.506836,Filtered,3057.69751,3993.501953,3897.011475,2631.113281,3873.735107,3480.658447
